# started on Fri Aug  7 10:05:42 2026

190364626121,,cpu_cycles,63973048049,100.00,,
745874838576,,inst_retired,63973048049,100.00,,
165505877136,,l1d_cache,63973048049,100.00,,
2345625828,,l1d_cache_refill,63973048049,100.00,,
27137099583,,l2d_cache,63973048049,100.00,,
