d6bd6b71c2a8e8786a1573d0dcf8bcf06c139e1223a2d2899ecdddca0ea8bc68  /var/tmp/e24-kernel/variants/baseline/libggml-cpu.so.0.18.0
4644f9b12dfc387a3de7d4fa82061904b715673cf46dcda5c291f2e0c9a46c82  /var/tmp/e24-kernel/variants/q6-fused/libggml-cpu.so.0.18.0
shape=3072,2304 round=1 variant=baseline n=3072 nc=2304 reps=31 median_us=413.033000 gops=34.272748 checksum=-7944.5326308 samples_us=409.797000,409.888000,410.028000,410.183000,410.264000,410.612000,410.748000,410.748000,411.171000,411.479000,411.711000,412.644000,412.692000,412.921000,413.019000,413.033000,413.175000,413.555000,413.756000,413.959000,414.286000,414.469000,415.517000,415.572000,415.841000,415.902000,416.086000,416.522000,416.818000,417.752000,431.700000,
shape=3072,2304 round=1 variant=q6-fused n=3072 nc=2304 reps=31 median_us=381.878000 gops=37.068844 checksum=-7944.5320846 samples_us=378.329000,378.674000,378.921000,379.576000,379.702000,379.761000,380.059000,380.418000,380.505000,380.556000,380.797000,381.079000,381.488000,381.748000,381.839000,381.878000,381.897000,382.205000,382.210000,382.295000,382.630000,382.946000,383.189000,383.747000,383.900000,384.854000,385.701000,385.771000,386.018000,386.418000,388.210000,
shape=3072,2304 round=2 variant=baseline n=3072 nc=2304 reps=31 median_us=412.945000 gops=34.280052 checksum=-7944.5326308 samples_us=409.992000,410.105000,410.325000,410.390000,410.505000,410.519000,410.746000,411.048000,411.238000,411.590000,411.985000,412.553000,412.601000,412.921000,412.939000,412.945000,413.129000,413.170000,413.273000,413.474000,413.708000,413.737000,413.749000,414.056000,414.483000,414.710000,415.547000,415.845000,416.194000,417.098000,424.367000,
shape=3072,2304 round=2 variant=q6-fused n=3072 nc=2304 reps=31 median_us=382.641000 gops=36.994927 checksum=-7944.5320846 samples_us=379.453000,379.650000,379.739000,379.960000,380.120000,380.123000,380.319000,380.328000,380.570000,380.832000,381.092000,382.091000,382.248000,382.310000,382.638000,382.641000,382.676000,382.724000,382.802000,382.838000,382.932000,383.121000,383.155000,383.212000,383.413000,383.508000,385.257000,385.801000,386.147000,386.734000,406.338000,
shape=3072,2304 round=3 variant=baseline n=3072 nc=2304 reps=31 median_us=411.651000 gops=34.387809 checksum=-7944.5326308 samples_us=408.771000,409.186000,409.248000,409.286000,409.432000,409.437000,409.585000,409.610000,409.725000,410.021000,410.151000,410.702000,410.922000,411.307000,411.347000,411.651000,411.718000,411.844000,412.004000,412.071000,412.084000,412.210000,412.817000,413.255000,413.969000,414.142000,414.848000,414.887000,415.027000,416.251000,418.565000,
shape=3072,2304 round=3 variant=q6-fused n=3072 nc=2304 reps=31 median_us=381.592000 gops=37.096627 checksum=-7944.5320846 samples_us=378.081000,378.091000,378.554000,378.835000,378.950000,379.316000,379.647000,380.001000,380.444000,380.552000,380.766000,380.815000,381.054000,381.360000,381.495000,381.592000,381.617000,381.651000,381.843000,382.135000,383.065000,383.228000,383.280000,383.419000,383.686000,383.969000,384.111000,384.460000,384.649000,384.815000,388.175000,
shape=3072,2304 round=4 variant=baseline n=3072 nc=2304 reps=31 median_us=413.252000 gops=34.254586 checksum=-7944.5326308 samples_us=408.908000,409.207000,409.554000,409.663000,409.823000,410.064000,410.831000,410.835000,411.822000,411.924000,412.041000,412.634000,412.694000,413.222000,413.250000,413.252000,413.297000,413.412000,413.548000,413.707000,413.795000,413.963000,414.149000,414.372000,414.409000,414.837000,414.889000,415.840000,417.651000,417.710000,430.958000,
shape=3072,2304 round=4 variant=q6-fused n=3072 nc=2304 reps=31 median_us=383.262000 gops=36.934984 checksum=-7944.5320846 samples_us=379.354000,379.801000,380.013000,380.630000,380.636000,380.656000,380.783000,381.012000,381.282000,381.472000,382.340000,382.561000,382.608000,382.819000,383.162000,383.262000,383.390000,383.492000,383.547000,383.623000,384.065000,384.489000,384.627000,384.726000,385.333000,385.378000,385.601000,385.764000,386.172000,387.446000,407.111000,
shape=3072,2304 round=5 variant=baseline n=3072 nc=2304 reps=31 median_us=411.631000 gops=34.389480 checksum=-7944.5326308 samples_us=408.488000,408.918000,408.937000,409.014000,409.099000,409.137000,409.177000,409.311000,409.356000,409.702000,409.733000,410.809000,411.057000,411.186000,411.324000,411.631000,411.776000,411.921000,412.529000,412.789000,413.236000,413.311000,413.737000,414.738000,414.785000,415.156000,415.546000,416.812000,417.578000,418.341000,420.248000,
shape=3072,2304 round=5 variant=q6-fused n=3072 nc=2304 reps=31 median_us=381.863000 gops=37.070300 checksum=-7944.5320846 samples_us=378.478000,378.669000,378.721000,378.801000,379.690000,379.925000,380.437000,380.533000,380.631000,380.795000,381.016000,381.395000,381.436000,381.570000,381.722000,381.863000,381.973000,382.310000,382.478000,382.575000,383.221000,383.666000,384.267000,384.412000,384.579000,385.641000,386.054000,386.709000,387.388000,387.393000,396.462000,
shape=3072,2304 round=6 variant=baseline n=3072 nc=2304 reps=31 median_us=413.543000 gops=34.230481 checksum=-7944.5326308 samples_us=409.917000,409.956000,410.065000,410.404000,410.735000,410.929000,411.117000,411.346000,411.943000,412.126000,412.640000,412.868000,413.170000,413.326000,413.342000,413.543000,413.820000,414.204000,414.280000,414.294000,414.363000,414.694000,415.304000,415.420000,415.571000,415.763000,416.222000,416.240000,417.976000,423.453000,423.867000,
shape=3072,2304 round=6 variant=q6-fused n=3072 nc=2304 reps=31 median_us=381.524000 gops=37.103239 checksum=-7944.5320846 samples_us=378.275000,378.713000,379.268000,379.827000,380.017000,380.052000,380.263000,380.303000,380.386000,380.404000,380.491000,380.639000,380.829000,381.099000,381.119000,381.524000,381.587000,382.363000,382.688000,382.844000,383.047000,383.269000,383.654000,383.791000,383.931000,384.050000,384.062000,384.542000,384.774000,386.030000,386.540000,
shape=3072,2304 round=7 variant=baseline n=3072 nc=2304 reps=31 median_us=412.634000 gops=34.305889 checksum=-7944.5326308 samples_us=409.603000,409.657000,409.767000,409.833000,409.927000,410.060000,410.214000,410.284000,411.056000,411.522000,411.704000,411.723000,411.924000,412.308000,412.594000,412.634000,413.078000,413.404000,413.605000,413.658000,413.785000,414.396000,414.667000,414.975000,415.078000,415.101000,415.108000,415.165000,416.072000,416.980000,417.664000,
shape=3072,2304 round=7 variant=q6-fused n=3072 nc=2304 reps=31 median_us=382.686000 gops=36.990577 checksum=-7944.5320846 samples_us=378.896000,379.003000,379.015000,380.019000,380.316000,380.593000,380.980000,381.027000,381.062000,381.146000,381.179000,381.676000,381.827000,382.192000,382.351000,382.686000,382.903000,383.011000,383.108000,383.144000,383.291000,383.589000,383.592000,383.686000,384.353000,384.497000,385.042000,385.140000,386.021000,387.837000,389.039000,
shape=3072,2304 round=8 variant=baseline n=3072 nc=2304 reps=31 median_us=413.300000 gops=34.250607 checksum=-7944.5326308 samples_us=410.242000,410.529000,410.820000,410.939000,411.138000,411.298000,411.564000,411.698000,411.747000,412.190000,412.499000,412.499000,412.773000,412.993000,413.043000,413.300000,413.410000,413.423000,413.742000,414.043000,414.089000,414.257000,415.215000,415.287000,415.383000,415.679000,415.937000,417.086000,417.357000,417.409000,424.429000,
shape=3072,2304 round=8 variant=q6-fused n=3072 nc=2304 reps=31 median_us=381.190000 gops=37.135749 checksum=-7944.5320846 samples_us=377.041000,377.495000,377.959000,378.398000,378.477000,378.744000,378.775000,378.849000,379.656000,379.801000,379.824000,380.496000,380.501000,380.597000,380.984000,381.190000,381.394000,381.405000,381.455000,381.476000,381.487000,381.533000,381.659000,381.686000,382.293000,382.367000,383.232000,383.467000,383.955000,384.880000,385.246000,
shape=3072,2304 round=9 variant=baseline n=3072 nc=2304 reps=31 median_us=412.870000 gops=34.286279 checksum=-7944.5326308 samples_us=408.936000,409.455000,410.279000,410.334000,410.372000,410.448000,410.638000,410.781000,410.973000,411.013000,411.177000,411.187000,412.045000,412.454000,412.523000,412.870000,412.918000,413.020000,413.041000,413.163000,413.343000,413.445000,413.671000,413.700000,413.766000,414.075000,414.770000,415.465000,416.059000,416.761000,417.282000,
shape=3072,2304 round=9 variant=q6-fused n=3072 nc=2304 reps=31 median_us=381.462000 gops=37.109269 checksum=-7944.5320846 samples_us=377.528000,378.437000,378.625000,378.807000,378.841000,378.921000,379.233000,379.273000,380.507000,380.556000,380.827000,380.881000,380.990000,381.094000,381.364000,381.462000,382.033000,382.215000,382.340000,382.394000,382.546000,382.630000,383.160000,383.596000,383.970000,384.389000,384.523000,385.427000,386.484000,386.625000,386.768000,
shape=3072,2304 round=10 variant=baseline n=3072 nc=2304 reps=31 median_us=412.830000 gops=34.289601 checksum=-7944.5326308 samples_us=409.490000,409.704000,409.858000,409.892000,410.035000,410.106000,410.162000,410.270000,410.943000,411.405000,411.718000,412.160000,412.467000,412.549000,412.563000,412.830000,412.982000,413.094000,413.104000,413.154000,413.571000,413.782000,413.849000,413.883000,414.178000,414.736000,414.853000,415.938000,416.305000,418.119000,435.775000,
shape=3072,2304 round=10 variant=q6-fused n=3072 nc=2304 reps=31 median_us=381.317000 gops=37.123380 checksum=-7944.5320846 samples_us=377.784000,377.860000,378.723000,379.000000,379.340000,379.508000,379.596000,379.689000,379.763000,380.464000,380.768000,380.863000,380.904000,381.212000,381.271000,381.317000,381.457000,382.086000,382.291000,382.820000,382.982000,382.985000,383.029000,383.047000,383.428000,383.540000,383.943000,385.057000,385.093000,385.384000,390.483000,
shape=3072,2304 round=11 variant=baseline n=3072 nc=2304 reps=31 median_us=412.584000 gops=34.310046 checksum=-7944.5326308 samples_us=409.397000,409.661000,410.096000,410.353000,410.798000,410.879000,410.935000,410.940000,411.144000,411.297000,411.724000,412.178000,412.258000,412.409000,412.493000,412.584000,412.646000,412.949000,413.084000,413.185000,413.442000,414.013000,414.107000,414.225000,414.364000,414.629000,415.156000,415.369000,417.185000,419.479000,426.241000,
shape=3072,2304 round=11 variant=q6-fused n=3072 nc=2304 reps=31 median_us=380.803000 gops=37.173489 checksum=-7944.5320846 samples_us=378.136000,378.242000,378.253000,378.578000,378.616000,378.683000,378.723000,378.847000,379.423000,379.542000,379.866000,379.898000,380.498000,380.510000,380.753000,380.803000,381.375000,381.844000,381.913000,382.578000,382.831000,383.512000,383.658000,383.706000,383.764000,383.777000,383.921000,384.305000,384.940000,385.944000,391.257000,
shape=9216,768 round=1 variant=baseline n=9216 nc=768 reps=31 median_us=412.518000 gops=34.315535 checksum=-7431.93078804 samples_us=409.229000,409.473000,409.490000,409.797000,409.820000,409.855000,409.995000,410.038000,410.324000,410.544000,411.207000,411.492000,411.802000,411.816000,412.055000,412.518000,412.705000,412.740000,412.978000,413.030000,413.792000,413.845000,414.048000,414.309000,414.431000,415.151000,415.259000,415.602000,415.615000,416.928000,417.884000,
shape=9216,768 round=1 variant=q6-fused n=9216 nc=768 reps=31 median_us=381.116000 gops=37.142959 checksum=-7431.93039769 samples_us=377.675000,378.004000,378.016000,378.125000,378.794000,378.813000,379.278000,379.389000,379.844000,379.855000,380.011000,380.149000,380.253000,380.715000,380.971000,381.116000,381.370000,381.395000,381.954000,381.985000,381.993000,382.135000,382.170000,382.390000,382.706000,383.432000,383.550000,383.752000,384.164000,385.368000,392.018000,
shape=9216,768 round=2 variant=baseline n=9216 nc=768 reps=31 median_us=412.475000 gops=34.319113 checksum=-7431.93078804 samples_us=409.537000,409.562000,410.452000,410.672000,410.749000,411.056000,411.283000,411.362000,411.435000,411.528000,411.806000,411.914000,412.149000,412.253000,412.369000,412.475000,412.660000,412.713000,412.944000,413.053000,413.400000,413.707000,414.007000,414.974000,415.088000,415.287000,415.339000,415.451000,416.656000,418.217000,422.329000,
shape=9216,768 round=2 variant=q6-fused n=9216 nc=768 reps=31 median_us=383.535000 gops=36.908694 checksum=-7431.93039769 samples_us=379.860000,380.030000,380.427000,380.495000,380.570000,381.344000,381.694000,381.745000,382.074000,382.196000,382.466000,382.494000,382.574000,383.135000,383.514000,383.535000,383.623000,384.060000,384.234000,384.418000,384.805000,384.907000,385.354000,385.988000,386.783000,386.880000,386.885000,387.045000,387.254000,387.943000,388.006000,
shape=9216,768 round=3 variant=baseline n=9216 nc=768 reps=31 median_us=414.154000 gops=34.179981 checksum=-7431.93078804 samples_us=410.385000,410.814000,410.924000,411.388000,411.542000,411.889000,411.925000,412.598000,412.703000,413.160000,413.342000,413.537000,413.565000,413.809000,414.093000,414.154000,414.359000,414.389000,415.104000,415.348000,415.561000,415.654000,416.128000,416.214000,416.547000,416.853000,417.334000,418.572000,419.251000,420.065000,429.229000,
