# started on Sat Aug  8 14:18:43 2026

372157743387,,cpu_cycles,124885408758,100.00,,
1676164465888,,inst_retired,124885408758,100.00,,
480420340806,,l1d_cache,124885408758,100.00,,
3415883055,,l1d_cache_refill,124885408758,100.00,,
37589513615,,l2d_cache,124885408758,100.00,,
