# started on Sat Aug  8 16:57:56 2026

333954880518,,cpu_cycles,112053003841,100.00,,
1532927158632,,inst_retired,112053003841,100.00,,
443960888857,,l1d_cache,112053003841,100.00,,
3580413204,,l1d_cache_refill,112053003841,100.00,,
37842548185,,l2d_cache,112053003841,100.00,,
