# started on Sat Aug  8 14:19:54 2026

59043410978,,cpu_cycles,19875616898,100.00,,
193721441440,,inst_retired,19875616898,100.00,,
36366504454,,l1d_cache,19875616898,100.00,,
1028880419,,l1d_cache_refill,19875616898,100.00,,
9862985201,,l2d_cache,19875616898,100.00,,
